fire_name,fire_year,fire_size_acres,closest_distance_miles,perimeter_points_count,closest_point
LINDEN 442 (1),2011,22.86694547097709,639.2249744061062,56,"(33.03634848449535, -94.68618105335406)"
LINDEN 340 (1),2011,21.83045424417284,619.1310592353824,54,"(33.55580209714736, -94.1560133243799)"
HENDERSON 451 (1),2011,21.74682284956567,603.8506629474435,34,"(31.450156033753615, -94.35939176529722)"
HENDERSON 600 (1),2011,21.516693233169185,636.7630342444952,168,"(31.55251636039044, -94.91002977996182)"
LINDEN 179 (1),2011,21.478356067648573,607.2523674176745,45,"(32.753593225060165, -94.1986780953827)"
LINDEN 183 (1),2011,22.98671030804672,609.4386169671177,85,"(32.940381443828024, -94.18606832082745)"
LINDEN 129 (1),2011,21.4345048172312,602.0512382996687,28,"(32.848609628465, -94.08140125221848)"
HENDERSON 40 (1),2011,21.422298160472835,644.0983657980271,72,"(31.820071581600015, -95.00878920223117)"
LIVINGSTON 32 (1),2011,20.60641092459145,628.643542779725,39,"(31.003313449249088, -94.79908072307448)"
HENDERSON 461 (1),2011,20.60158308585367,600.34751287481,86,"(32.09832336556258, -94.2193443456736)"
LIVINGSTON 621 (1),2011,20.579097655538092,569.8613114921244,17,"(31.451598378218904, -93.78228616086983)"
LINDEN 541 (1),2011,20.45140200959947,599.5273006943047,45,"(32.60022356315483, -94.10177503194778)"
LINDEN 408 (1),2011,20.354584015880253,619.863629551283,66,"(33.52490805402452, -94.18083197862435)"
HENDERSON 296 (1),2011,19.945671703591923,624.0281700966001,39,"(32.2387736126373, -94.60338933368733)"
LINDEN 360 (1),2011,19.393886829482017,633.6736534510942,99,"(33.07079477229872, -94.57796769858867)"
LINDEN 193 (1),2011,19.37541262450094,597.6325880991043,88,"(32.42711708429495, -94.1086258297738)"
LIVINGSTON 034 (1),2011,19.027002821404032,630.9760735227383,31,"(30.690627492551492, -94.83655088247068)"
Renshaw (1),2011,18.98932866610665,538.5654991459796,89,"(37.35155258857699, -88.67384851451101)"
LINDEN 324 (1),2011,18.951734115815526,632.2108759336171,70,"(33.2423694744373, -94.499933355189)"
HENDERSON 516 (1),2011,18.814280514743853,621.7352480541814,21,"(31.814056291968033, -94.62746531476574)"
LINDEN 639 (1),2011,18.746664901388634,609.8849485871264,37,"(33.30008014194028, -94.08077236704207)"
LINDEN 227 (1),2011,18.54849990424623,645.2593356566105,64,"(33.63794166401778, -94.5998932705577)"
HENDERSON 321 (1),2011,18.294273529099588,630.5590970458185,74,"(32.26065868267499, -94.71229901726778)"
HENDERSON 527 (1),2011,18.27019900737686,641.8134154213024,82,"(31.99510036412342, -94.9477240913977)"
LINDEN 503 (1),2011,17.66990364996766,643.6948819831387,23,"(33.27569577168528, -94.69460597500604)"
LINDEN 286 (1),2011,17.625160141429905,613.7249811166444,159,"(32.64273357228725, -94.34000378435948)"
LINDEN 353 (1),2011,17.263900250282408,601.4809024431358,147,"(32.43071609477654, -94.17480474343337)"
LINDEN 149 (1),2011,16.955241505359336,611.0150106724332,30,"(32.92968545326542, -94.21703223069362)"
HENDERSON 185 (1),2011,16.6158245263718,645.1954647371704,13,"(32.43651145989488, -94.93293023769439)"
LIVINGSTON 565 (1),2011,16.586491766846837,627.7216476406688,28,"(30.602019277149004, -94.77916394759214)"
LINDEN 559 (1),2011,16.571627558472272,619.3082619703531,22,"(32.46679778653301, -94.47718880099434)"
LINDEN 425 (1),2011,16.448421652347267,616.2589350982661,83,"(33.45446762014927, -94.14132318678249)"
BUCK ISLAND (1),2011,16.443818744425098,110.80393586406555,56,"(29.218091033042334, -83.0771149649866)"
LINDEN 235 (1),2011,16.14601877050519,636.8683783661301,30,"(32.89152656714767, -94.68387386164815)"
HENDERSON 271 (1),2011,16.053101838692267,633.5855627477046,62,"(31.992194518384213, -94.80702884853747)"
HENDERSON 407 (1),2011,15.90584457682448,622.6044332849557,114,"(32.16642121614672, -94.59135229546526)"
LINDEN 275 (1),2011,15.834191716480264,634.8549144820078,65,"(33.41006946062771, -94.49233721813543)"
LINDEN 505 (1),2011,15.740414930781965,604.9764349758158,21,"(32.83178644993187, -94.13768337640114)"
Browns Lake (2),2011,15.24357980738433,551.7105382806822,31,"(29.967973641877776, -93.45728264225133)"
LINDEN 396 (1),2011,14.698308511664637,637.2899262159817,59,"(33.49219752358855, -94.50788422495744)"
LIVINGSTON 808 (1),2011,14.688411661300906,577.3783269098367,81,"(30.174413269128966, -93.90861144351543)"
LINDEN 393 (1),2011,14.449998885334905,649.2914475065812,48,"(33.03360180754413, -94.86504028086556)"
LINDEN 616 (1),2011,26.72462893018463,615.0698895304181,103,"(32.76448217799774, -94.33329687971118)"
WOODVILLE 654 (1),2011,14.339245358446645,560.4274869695162,79,"(31.1573375866191, -93.64322118143194)"
LINDEN 471 (1),2011,14.33178462333315,614.336295907004,107,"(32.428371194535295, -94.39883935026516)"
LINDEN 123 (1),2011,14.234051128905811,628.2876999732766,71,"(32.63916661713373, -94.59554242668078)"
LIVINGSTON 765 (1),2011,14.134666630964977,585.8420660463618,57,"(31.064964413836854, -94.07603257146448)"
LINDEN 282 (1),2011,13.851803147434175,609.6723324332446,50,"(32.49827373692219, -94.30261569710372)"
LINDEN 191 (1),2011,13.762817946263027,640.2610732257739,50,"(33.17642130809816, -94.66383289830611)"
PUSH TRAM ROAD (1),2011,13.746451127375963,100.56218343567562,65,"(29.431326985195376, -83.06034663117082)"
HENDERSON 598 (1),2011,13.589304364814252,629.42595646364,71,"(31.855222419862532, -94.75388271929943)"
LINDEN 422 (1),2011,16.893740967071512,636.4308283143571,88,"(32.99668534788606, -94.64781253661324)"
HENDERSON 512 (1),2011,15.909139657803069,642.6943593896268,14,"(32.34000692719095, -94.9077819646771)"
HENDERSON 428 (1),2011,13.103126806676322,649.351557112453,75,"(31.711975365432856, -95.1098492458267)"
HENDERSON 049 (1),2011,13.014707394030218,643.4619962958345,14,"(32.34480349477764, -94.9201857621209)"
WOODVILLE 1015 (1),2011,12.922782494256793,561.2236403022098,70,"(30.929228717256407, -93.66446846424772)"
Bee Gum Fire (1),2011,12.78420731607483,317.0674608342971,95,"(34.96978079899406, -83.16979832664995)"
Tinker Top Mountain Fire (1),2011,12.766707836670697,537.6109072856277,119,"(37.38398636857112, -79.93501841158009)"
HENDERSON 303 (1),2011,12.614065786214493,591.106098323384,121,"(32.10819145763951, -94.05838258714905)"
LINDEN 493 (1),2011,12.38186790662255,603.9613993807676,76,"(32.7110186931832, -94.15185271318114)"
LIVINGSTON 676 1 (1),2011,14.247822615350204,631.6261489477469,9,"(30.603082702221073, -94.84475956345983)"
LINDEN 180 (1),2011,12.204615189714085,605.6284715882229,16,"(32.50362726698027, -94.23093815791788)"
HENDERSON 580 (1),2011,11.939923975161669,632.5246269039811,32,"(31.714890206817753, -94.82278608961518)"
LINDEN 636 (1),2011,11.809495575861883,626.7845787055317,104,"(33.52769474016932, -94.30525592939163)"
LINDEN 578 (1),2011,11.510976666195564,623.2668407011955,21,"(32.78040305128067, -94.47327388761035)"
HENDERSON 481 (1),2011,14.578680435945657,625.6637997842652,10,"(32.38439617724716, -94.60440728655433)"
LINDEN 144 (1),2011,11.182044572201681,610.9073642588077,28,"(33.051567912088274, -94.17929854961156)"
LINDEN 341 (1),2011,11.080670334171742,639.1531176515313,38,"(32.72028309516702, -94.7666306785049)"
LINDEN 676 (1),2011,10.794344430664227,613.4729465216564,109,"(33.40908678941264, -94.10728334004136)"
HENDERSON 437 (1),2011,10.731503524761674,640.3377078953016,77,"(32.258369089611385, -94.88155432483948)"
HENDERSON 213 (1),2011,10.676683816995507,617.4592387885982,19,"(31.943089890963083, -94.53740512151057)"
HENDERSON 448 (1),2011,10.673639315909629,619.3657285397051,94,"(31.925846363273177, -94.5724721920187)"
LINDEN 207 (1),2011,10.528269427175417,615.5370314206049,17,"(32.58704167573023, -94.38481929256669)"
HUFFER (1),2011,10.507229367568028,98.71014009488937,211,"(29.391109775170307, -83.1540978836146)"
LINDEN 93 (1),2011,10.477384546847142,632.8568050281777,43,"(32.7494588858082, -94.64931232533092)"
Fowlers Fire (1),2011,10.440403521560764,103.61721169557761,92,"(29.420918169896822, -83.00096084719632)"
HENDERSON 182 (1),2011,17.386113819409484,642.9995974503288,22,"(32.1919449266473, -94.93859598242298)"
LINDEN 469 (1),2011,10.207390232157003,629.6681032059313,21,"(32.750944744984494, -94.59302656028396)"
LINDEN 426 (1),2011,10.15423969110586,615.5552690006936,75,"(33.41612424271936, -94.14237880343042)"
LIVINGSTON 130 (1),2011,9.933702084829068,645.3669878884789,22,"(30.3133802521931, -95.05936363823055)"
LINDEN 114 (1),2011,9.9287062875302,600.5568530883413,7,"(32.782803935833535, -94.07307821297047)"
HENDERSON 561 (1),2011,9.924463234573524,607.3058299507279,48,"(31.374882304005435, -94.42349093006695)"
Wolf Trap (1),2011,9.875835382800963,19.494746406514565,55,"(30.376114993652376, -84.56186668718392)"
LINDEN 630 (1),2011,9.735298061713822,644.3475520383806,13,"(33.390556255439044, -94.66941919147789)"
HENDERSON 178 (1),2011,9.710341919542996,632.4426450298679,26,"(32.11267967652392, -94.76950380550683)"
LINDEN 624 (1),2011,9.709783055937065,614.3670951737582,30,"(33.00137127113046, -94.25571391237223)"
WOODVILLE 779 (1),2011,13.406355021626927,580.8381106326037,131,"(31.043339597986805, -93.99229413988688)"
LINDEN 311 (1),2011,9.49702630541247,634.060695090735,45,"(33.03302345062489, -94.59566725140297)"
LINDEN 522 (1),2011,9.493023294722818,625.8761280366814,64,"(32.53403292530468, -94.57706656501468)"
LINDEN 274 (1),2011,9.451866678899993,599.7653212602869,14,"(32.7986768428991, -94.05482449400598)"
LINDEN 677 (1),2011,9.359295277675793,645.6719272387572,67,"(33.33726108954384, -94.71046756026594)"
HENDERSON 425 (1),2011,10.00737304707843,640.6157327975419,12,"(32.0519629695667, -94.91914110508988)"
LINDEN 243 (1),2011,9.218323680868357,647.1319545042833,66,"(32.92105952079812, -94.856955047952)"
LINDEN 654 (1),2011,9.16899051022399,639.6840763578327,46,"(33.00618438107543, -94.70271164560538)"
LIVINGSTON 095 (1),2011,9.143319861520729,624.4252561189877,28,"(30.702492425759047, -94.7267733694361)"
HENDERSON 318 (1),2011,9.116524664252207,591.2766037176832,29,"(31.93806559162633, -94.08907460945946)"
LIVINGSTON 011 (1),2011,9.062735933687067,628.2244021600328,21,"(31.025292757962287, -94.7916722768156)"
LINDEN 175 (1),2011,9.003929160606914,622.2397111937582,71,"(32.55844099867694, -94.50830129143854)"
LIVINGSTON 594 (1),2011,8.847304557934532,591.6522310126898,140,"(31.61386638952595, -94.13699420299078)"
LINDEN 198 1 (1),2011,11.306334558588873,634.6492802018453,72,"(32.7343455549776, -94.68439584594269)"
LINDEN 268 (1),2011,8.753700691626557,604.0415393588896,33,"(32.51761187266778, -94.2000965067055)"
LINDEN 225 (1),2011,8.703677908404842,628.4969228524116,83,"(32.90584823851467, -94.53250261520157)"
HENDERSON 295 (1),2011,8.607367649212588,623.7891809098255,42,"(32.21372227539194, -94.60367488699681)"
LIVINGSTON 690 (1),2011,8.573579416339454,625.6267898300431,79,"(30.800407338449407, -94.74863374872919)"
LINDEN 160 (1),2011,8.545254172680222,612.4593403869692,20,"(33.19136848970997, -94.16315950945064)"
LIVINGSTON 607 (1),2011,8.351518242486268,629.8954195676432,28,"(30.86201031583813, -94.82089316468759)"
HENDERSON 311 (1),2011,8.329039533456562,606.385686795751,74,"(32.035472352558784, -94.33354078868678)"
HENDERSON 371 (1),2011,8.286255060114483,631.4528022578695,56,"(31.612686077733525, -94.81453329588759)"
HENDERSON 367 (1),2011,8.54434479313898,596.5591477279387,12,"(32.10679059092421, -94.15262198312477)"
FOUR EAGLES (1),2011,8.258046830874617,111.99232521273406,109,"(29.20488165594739, -83.06445711664831)"
LIVINGSTON 244 2 (1),2011,8.216666467631072,624.1889907318379,19,"(30.768443396351955, -94.72404880354384)"
LINDEN 481 (2),2011,8.20319856760626,605.1685252325692,29,"(32.81932004912972, -94.14447501525449)"
LINDEN 549 (1),2011,8.132037741954614,601.167833114923,20,"(32.911351707203245, -94.04797997043616)"
LINDEN 653 (1),2011,8.122576457104412,626.1445464048187,15,"(33.282115274212025, -94.37861369006558)"
WOODVILLE 323 (1),2011,8.112135576824969,612.6453895900614,13,"(30.93962426514505, -94.53030733200767)"
Harrison (1),2011,7.987756890438102,559.3593233928535,72,"(37.38563404086137, -89.33296398347584)"
LIVINGSTON 828 (1),2011,7.94484297053295,587.5508723956725,112,"(31.36379838795853, -94.08947897829536)"
LINDEN 132 (1),2011,8.164491262462345,605.6386672347984,44,"(32.577126629164404, -94.21418830845715)"
LINDEN 637 (1),2011,7.623354718904576,633.5192459278568,14,"(33.213145010846084, -94.53246089536867)"
HENDERSON 309 (1),2011,7.6126563259809,645.3915802079802,54,"(31.856022841752218, -95.0267184193743)"
LINDEN 432 (1),2011,7.5742534959370715,629.9618874173275,26,"(33.47356448154531, -94.382149414448)"
LINDEN 480 (2),2011,7.569208008154719,635.2628444903066,35,"(33.027137659880374, -94.61862456200076)"
HENDERSON 343 (1),2011,7.558388962018464,593.9395377782884,27,"(32.35488078859753, -94.05989215345826)"
LINDEN 606 (1),2011,7.481660851043174,644.6963273073121,44,"(33.544807921503654, -94.62314352612874)"
LIVINGSTON 657 (1),2011,7.345482302714452,622.8292594948925,37,"(30.769159853352473, -94.70119949393322)"
LIVINGSTON 863 (1),2011,7.315898556363667,580.5283912449321,64,"(30.091639805258733, -93.95362055415922)"
Stonewall  2 Fire (1),2011,7.294458171626111,304.03676545991397,113,"(34.8180757209546, -83.43559548010843)"
LINDEN 339 (1),2011,7.282799254055138,642.7924777272319,73,"(33.190058309967704, -94.70479020675435)"
LINDEN 015 (1),2011,7.202084120426837,602.8033882457555,27,"(32.77129827932264, -94.1157287136671)"
LIVINGSTON 234 (1),2011,7.1509899663699565,634.4407993573539,32,"(30.78996470823863, -94.89672376208972)"
LINDEN 423 (1),2011,7.120263252460462,618.6001796058779,18,"(33.40479556444948, -94.20134996311462)"
LINDEN 211 (1),2011,7.062582638706692,644.8622451557417,33,"(33.30409216905674, -94.70653790603232)"
WOODVILLE 696 (1),2011,7.05799949100455,589.0489020947587,52,"(31.011940062193506, -94.13156485972563)"
LINDEN 377 (1),2011,7.045556979418185,626.0328529751569,75,"(32.578152246907486, -94.57005550565493)"
Piney Woods (1),2011,7.013357316235406,245.97178710095528,18,"(33.86012744985801, -85.5288116091943)"
LINDEN 201 (1),2011,6.958669853146608,634.526257197513,13,"(32.971106428191376, -94.62120395999723)"
LIVINGSTON 628 (1),2011,6.881892174442208,624.4137506198854,37,"(31.085735276723383, -94.72612256054475)"
LIVINGSTON 971 (1),2011,6.850705786271333,613.6168838300528,43,"(31.191206629458975, -94.54030143076639)"
HENDERSON 471 (1),2011,6.805454873353014,607.5694666829506,101,"(31.66936276336363, -94.40226057823489)"
WOODVILLE 693 (1),2011,6.79928302433968,581.6232039627757,35,"(30.27057176339024, -93.98762686079779)"
HENDERSON 304 (1),2011,6.784340172629178,612.0724697139228,28,"(31.752685943335784, -94.46973790812342)"
LINDEN 504 (1),2011,6.756592843071018,603.585480795185,28,"(32.87442566406096, -94.10127874535146)"
LINDEN 674 (1),2011,6.7015383017731995,602.0852719246535,113,"(32.8605828397752, -94.0786560411017)"
HENDERSON 272 (1),2011,6.4577116535567285,598.3044022872837,57,"(31.82260985073986, -94.22579171908532)"
HENDERSON 441 (1),2011,6.427849973553013,626.2012497915707,104,"(31.97783435735534, -94.68240416117001)"
LIVINGSTON 1009 (1),2011,6.416297045048723,631.3091029962483,51,"(30.892933617663758, -94.84474705139358)"
LINDEN 634 (1),2011,6.331257528488118,627.3020791572062,70,"(32.42425109596636, -94.62488586272237)"
LINDEN 458 (1),2011,6.306220920032666,642.3476172476824,25,"(33.10311420702739, -94.72250820247976)"
HENDERSON 420 (1),2011,6.276062796743105,638.0436032963846,104,"(32.11791033641213, -94.86503710586196)"
LIVINGSTON 655 (1),2011,6.254935642835568,617.8092849237647,34,"(31.281429071095438, -94.60693606128778)"
LIVINGSTON 535 (1),2011,6.240728522668082,624.111054654132,27,"(31.0462863924764, -94.72192769636071)"
LINDEN 405 (1),2011,6.21749112143689,622.4924124242491,187,"(32.482856431777435, -94.52916930527675)"
LINDEN 259 (1),2011,6.203920848673695,610.4456482680315,40,"(32.47106285967809, -94.32206096632777)"
LINDEN 228 (1),2011,7.401343368417028,633.8940303990714,77,"(33.24331245921623, -94.52970665545143)"
LINDEN 502 (1),2011,6.16847674484112,615.9969843023626,36,"(32.73535287628825, -94.35700768507688)"
LINDEN 561 (1),2011,7.895945278047705,616.3325403404147,100,"(32.40912310085738, -94.43750845625867)"
LINDEN 656 (1),2011,6.058221030614557,606.4190658209761,48,"(33.23246265861375, -94.04144014342559)"
HENDERSON 288 (1),2011,6.029322341665963,597.0124510851124,8,"(31.72449519835666, -94.21599532660282)"
LINDEN 69 (1),2011,6.011329994951387,620.3984767734944,33,"(32.61666014987657, -94.46288687288222)"
HENDERSON (1),2011,5.984012611383992,646.986088931128,103,"(32.34397379978401, -94.98129648964881)"
HENDERSON 306 (1),2011,5.982408243442018,648.5958087326118,38,"(31.721967736721286, -95.09598279592224)"
LIVINGSTON 906 (1),2011,5.954300478830306,641.1378712254998,8,"(31.249577580168864, -95.00297921548147)"
LINDEN 257 (1),2011,5.9106034587449985,628.1276785008961,10,"(32.90999067344268, -94.52487096656077)"
LINDEN 234 (1),2011,5.888330065911193,642.7754876922808,8,"(32.95173587279485, -94.77209422098346)"
LINDEN 555 (1),2011,6.7011118672982946,601.1233413652797,26,"(32.55891172388689, -94.1395723781045)"
LIVINGSTON 745 (1),2011,5.756987892009192,571.8639177331856,25,"(31.523058906079545, -93.80954654201706)"
LINDEN 239 (1),2011,5.740497725766159,644.1200746465322,21,"(33.02010800674529, -94.77731030326918)"
HENDERSON 259 (1),2011,5.73784689354633,620.0507050349579,18,"(31.939702402835884, -94.58229759693774)"
HENDERSON 518 (1),2011,5.737657020034838,592.1673674362743,47,"(32.161796817074084, -94.0670952436999)"
LINDEN 490 (1),2011,5.723462297036968,630.9592794068794,26,"(33.25476197561867, -94.47362449723197)"
LINDEN (1),2011,6.337420743993026,605.1389620075158,11,"(33.15358499656136, -94.04448243646608)"
LINDEN 388 (1),2011,5.66530504955721,631.3713954479032,74,"(32.58914576228304, -94.6607281959795)"
LIVINGSTON 691 (1),2011,5.638990700409654,571.2859108812435,65,"(31.291823243191168, -93.81895950209254)"
